osm_id;ort;plz;landkreis;bundesland
393349;Graal-Müritz;18181;Landkreis Rostock;Mecklenburg-Vorpommern
532316;Grabau;23845;Kreis Stormarn;Schleswig-Holstein
1469086;Grabau;21493;Kreis Herzogtum Lauenburg;Schleswig-Holstein
935169;Graben;86836;Landkreis Augsburg;Bayern
946002;Gräben;14793;Landkreis Potsdam-Mittelmark;Brandenburg
659812;Graben-Neudorf;76676;Landkreis Karlsruhe;Baden-Württemberg
941739;Grabenstätt;83355;Landkreis Traunstein;Bayern
2774196;Grabenstetten;72582;Landkreis Reutlingen;Baden-Württemberg
2539243;Grabfeld;98617;Landkreis Schmalkalden-Meiningen;Thüringen
2539243;Grabfeld;98631;Landkreis Schmalkalden-Meiningen;Thüringen
1451576;Grabow;19300;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1424150;Grabow-Below;17209;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
2676470;Grabowhöfe;17194;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
2168243;Gräfelfing;82166;Landkreis München;Bayern
722156;Grafenau;71120;Landkreis Böblingen;Baden-Württemberg
958974;Grafenau;94481;Landkreis Freyung-Grafenau;Bayern
2796068;Grafenberg;72661;Landkreis Reutlingen;Baden-Württemberg
1080500;Gräfenberg;91322;Landkreis Forchheim;Bayern
1258414;Gräfendhron;54426;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
350013;Gräfendorf;97782;Landkreis Main-Spessart;Bayern
1022763;Grafengehaig;95356;Landkreis Kulmbach;Bayern
2800611;Gräfenhain;99887;Landkreis Gotha;Thüringen
1327712;Gräfenhainichen;06772;Landkreis Wittenberg;Sachsen-Anhalt
1327712;Gräfenhainichen;06773;Landkreis Wittenberg;Sachsen-Anhalt
1240399;Grafenhausen;79865;Landkreis Waldshut;Baden-Württemberg
318306;Grafenrheinfeld;97506;Landkreis Schweinfurt;Bayern
396227;Gräfenroda;99330;Ilm-Kreis;Thüringen
1273253;Gräfenthal;98743;Landkreis Saalfeld-Rudolstadt;Thüringen
959886;Grafenwiesen;93479;Landkreis Cham;Bayern
1059432;Grafenwöhr;92655;Landkreis Neustadt an der Waldnaab;Bayern
1446636;Grafhorst;38462;Landkreis Helmstedt;Niedersachsen
929925;Grafing;85567;Landkreis Ebersberg;Bayern
959815;Grafling;94539;Landkreis Deggendorf;Bayern
933540;Grafrath;82284;Landkreis Fürstenfeldbruck;Bayern
571654;Grafschaft;53501;Landkreis Ahrweiler;Rheinland-Pfalz
939332;Grainau;82491;Landkreis Garmisch-Partenkirchen;Bayern
958952;Grainet;94143;Landkreis Freyung-Grafenau;Bayern
2778370;Graitschen bei Bürgel;07616;Saale-Holzland-Kreis;Thüringen
1473804;Grambek;23883;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1408063;Grambin;17375;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1407735;Grambow;17322;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1444881;Grambow;19071;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1444881;Grambow;19073;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
372857;Grammendorf;18513;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1427702;Grammentin;17153;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
393338;Grammow;18195;Landkreis Rostock;Mecklenburg-Vorpommern
1334104;Gramzow;17291;Landkreis Uckermark;Brandenburg
454252;Grande;22946;Kreis Stormarn;Schleswig-Holstein
1140562;Gransdorf;54533;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
372875;Gransebieth;18513;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1310097;Gransee;16775;Landkreis Oberhavel;Brandenburg
449899;Granzin;19386;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1427904;Grapzow;17089;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
446869;Grasberg;28879;Landkreis Osterholz;Niedersachsen
543185;Grasbrunn;85630;Landkreis München;Bayern
537058;Grasellenbach;64689;Kreis Bergstraße;Hessen
1446640;Grasleben;38368;Landkreis Helmstedt;Niedersachsen
941728;Grassau;83224;Landkreis Traunstein;Bayern
959817;Grattersdorf;94541;Landkreis Deggendorf;Bayern
556093;Grauel;24594;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
418414;Grävenwiesbach;61279;Hochtaunuskreis;Hessen
418328;Grebenau;36323;Vogelsbergkreis;Hessen
418341;Grebenhain;36355;Vogelsbergkreis;Hessen
455422;Grebenstein;34393;Landkreis Kassel;Hessen
310385;Grebin;24329;Kreis Plön;Schleswig-Holstein
1451531;Grebs-Niendorf;19294;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
158569;Greding;91171;Landkreis Roth;Bayern
88740;Grefrath;47929;Kreis Viersen;Nordrhein-Westfalen
933870;Greifenberg;86926;Landkreis Landsberg am Lech;Bayern
215975;Greifenstein;35753;Lahn-Dill-Kreis;Hessen
62363;Greifswald;17489;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
62363;Greifswald;17491;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
62363;Greifswald;17493;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
935187;Greiling;83677;Landkreis Bad Tölz-Wolfratshausen;Bayern
1256084;Greimerath;54314;Landkreis Trier-Saarburg;Rheinland-Pfalz
1258879;Greimerath;54533;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1259308;Greimersburg;56814;Landkreis Cochem-Zell;Rheinland-Pfalz
1277199;Greiz;07973;Landkreis Greiz;Thüringen
382420;Gremersdorf;23758;Kreis Ostholstein;Schleswig-Holstein
372342;Gremersdorf-Buchholz;18461;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1016524;Gremsdorf;91350;Landkreis Erlangen-Höchstadt;Bayern
1269723;Grenderich;56858;Landkreis Cochem-Zell;Rheinland-Pfalz
2787902;Grenzach-Wyhlen;79639;Landkreis Lörrach;Baden-Württemberg
1451605;Gresse;19258;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1809681;Grethem;29690;Landkreis Heidekreis;Niedersachsen
318261;Grettstadt;97508;Landkreis Schweinfurt;Bayern
2778496;Greußen;99718;Kyffhäuserkreis;Thüringen
181147;Greußenheim;97259;Landkreis Würzburg;Bayern
155710;Greven;48268;Kreis Steinfurt;Nordrhein-Westfalen
1451542;Greven;19258;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
168489;Grevenbroich;41515;Rhein-Kreis Neuss;Nordrhein-Westfalen
168489;Grevenbroich;41516;Rhein-Kreis Neuss;Nordrhein-Westfalen
168489;Grevenbroich;41517;Rhein-Kreis Neuss;Nordrhein-Westfalen
447346;Grevenkop;25361;Kreis Steinburg;Schleswig-Holstein
548518;Grevenkrug;24241;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
1481616;Grevesmühlen;23936;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
448709;Gribbohm;25596;Kreis Steinburg;Schleswig-Holstein
1433742;Gribow;17506;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1245115;Griebelschied;55608;Landkreis Birkenfeld;Rheinland-Pfalz
1479213;Grieben;23936;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
2410085;Griefstedt;99638;Landkreis Sömmerda;Thüringen
1246456;Gries;66903;Landkreis Kusel;Rheinland-Pfalz
452418;Griesheim;64347;Landkreis Darmstadt-Dieburg;Hessen
937794;Griesingen;89608;Alb-Donau-Kreis;Baden-Württemberg
2186923;Griesstätt;83556;Landkreis Rosenheim;Bayern
1257086;Grimburg;54413;Landkreis Trier-Saarburg;Rheinland-Pfalz
422342;Grimma;04668;Landkreis Leipzig;Sachsen
1273313;Grimmelshausen;98660;Landkreis Hildburghausen;Thüringen
372330;Grimmen;18507;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1463076;Grinau;23847;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1427905;Grischow;17089;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
2179164;Grobengereuth;07389;Saale-Orla-Kreis;Thüringen
933494;Gröbenzell;82194;Landkreis Fürstenfeldbruck;Bayern
1420557;Gröde;25869;Kreis Nordfriesland;Schleswig-Holstein
1303788;Gröden;04932;Landkreis Elbe-Elster;Brandenburg
1147205;Grödersby;24376;Kreis Schleswig-Flensburg;Schleswig-Holstein
1147205;Grödersby;24399;Kreis Schleswig-Flensburg;Schleswig-Holstein
551077;Gröditz;01609;Landkreis Meißen;Sachsen
420242;Groitzsch;04539;Landkreis Leipzig;Sachsen
1245778;Grolsheim;55459;Landkreis Mainz-Bingen;Rheinland-Pfalz
935833;Grömbach;72294;Landkreis Freudenstadt;Baden-Württemberg
935833;Grömbach;72297;Landkreis Freudenstadt;Baden-Württemberg
382428;Grömitz;23743;Kreis Ostholstein;Schleswig-Holstein
162865;Gronau;48599;Kreis Borken;Nordrhein-Westfalen
6680417;Gronau;31028;Landkreis Hildesheim;Niedersachsen
1286654;Gröningen;39397;Landkreis Börde;Sachsen-Anhalt
454196;Grönwohld;22956;Kreis Stormarn;Schleswig-Holstein
935175;Großaitingen;86845;Landkreis Augsburg;Bayern
549413;Großalmerode;37247;Werra-Meißner-Kreis;Hessen
387530;Großbardorf;97633;Landkreis Rhön-Grabfeld;Bayern
310393;Großbarkau;24245;Kreis Plön;Schleswig-Holstein
2400529;Großbartloff;37359;Landkreis Eichsfeld;Thüringen
55769;Großbeeren;14979;Landkreis Teltow-Fläming;Brandenburg
2007856;Groß Berßen;49777;Landkreis Emsland;Niedersachsen
2796104;Großbettlingen;72663;Landkreis Esslingen;Baden-Württemberg
452422;Groß-Bieberau;64395;Landkreis Darmstadt-Dieburg;Hessen
452422;Groß-Bieberau;64401;Landkreis Darmstadt-Dieburg;Hessen
2778371;Großbockedra;07646;Saale-Holzland-Kreis;Thüringen
1463289;Groß Boden;23847;Kreis Herzogtum Lauenburg;Schleswig-Holstein
405257;Großbottwar;71723;Landkreis Ludwigsburg;Baden-Württemberg
1263903;Großbreitenbach;98701;Ilm-Kreis;Thüringen
2410086;Großbrembach;99610;Landkreis Sömmerda;Thüringen
553475;Groß Buchwald;24582;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
1250672;Großbundenbach;66501;Landkreis Südwestpfalz;Rheinland-Pfalz
1327477;Großderschau;16845;Landkreis Havelland;Brandenburg
1469272;Groß Disnack;23911;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1310452;Groß Düben - Dźěwin;02953;Landkreis Görlitz;Sachsen
1310452;Groß Düben - Dźěwin;02959;Landkreis Görlitz;Sachsen
1309634;Großdubrau - Wulka Dubrawa;02694;Landkreis Bautzen;Sachsen
898632;Großefehn;26629;Landkreis Aurich;Niedersachsen
387518;Großeibstadt;97633;Landkreis Rhön-Grabfeld;Bayern
2779242;Grosselfingen;72415;Zollernalbkreis;Baden-Württemberg
423225;Großenaspe;24623;Kreis Segeberg;Schleswig-Holstein
382418;Großenbrode;23775;Kreis Ostholstein;Schleswig-Holstein
2388887;Großenehrich;99718;Kyffhäuserkreis;Thüringen
2902533;Großengottern;99991;Unstrut-Hainich-Kreis;Thüringen
551159;Großenhain;01558;Landkreis Meißen;Sachsen
551159;Großenhain;01561;Landkreis Meißen;Sachsen
1186883;Großenkneten;26197;Landkreis Oldenburg;Niedersachsen
454875;Großenlüder;36137;Landkreis Fulda;Hessen
939795;Großenrade;25712;Kreis Dithmarschen;Schleswig-Holstein
454251;Großensee;22946;Kreis Stormarn;Schleswig-Holstein
2889812;Großensee;99837;Wartburgkreis;Thüringen
1016520;Großenseebach;91091;Landkreis Erlangen-Höchstadt;Bayern
2788943;Großenstein;07580;Landkreis Greiz;Thüringen
1156036;Großenwiehe;24969;Kreis Schleswig-Flensburg;Schleswig-Holstein
444946;Großenwörden;21712;Landkreis Stade;Niedersachsen
404653;Großerlach;71577;Rems-Murr-Kreis;Baden-Württemberg
2458296;Großeutersdorf;07768;Saale-Holzland-Kreis;Thüringen
2817259;Großfahner;99100;Landkreis Gotha;Thüringen
1252451;Großfischlingen;67483;Landkreis Südliche Weinstraße;Rheinland-Pfalz
444535;Groß-Gerau;64521;Kreis Groß-Gerau;Hessen
449896;Groß Godems;19372;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1099844;Groß Grönau;23627;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1016394;Großhabersdorf;90613;Landkreis Fürth;Bayern
454195;Großhansdorf;22927;Kreis Stormarn;Schleswig-Holstein
310413;Großharrie;24625;Kreis Plön;Schleswig-Holstein
1307623;Großharthau;01909;Landkreis Bautzen;Sachsen
416497;Großhartmannsdorf;09618;Landkreis Mittelsachsen;Sachsen
898630;Großheide;26532;Landkreis Aurich;Niedersachsen
956866;Großheirath;96269;Landkreis Coburg;Bayern
2856444;Großheringen;99518;Landkreis Weimarer Land;Thüringen
394449;Großheubach;63920;Landkreis Miltenberg;Bayern
453835;Großholbach;56412;Westerwaldkreis;Rheinland-Pfalz
2012320;Groß Ippener;27243;Landkreis Oldenburg;Niedersachsen
1113749;Großkampenberg;54619;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1249743;Großkarlbach;67229;Landkreis Bad Dürkheim;Rheinland-Pfalz
2186924;Großkarolinenfeld;83109;Landkreis Rosenheim;Bayern
1424157;Groß Kelle;17207;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1433756;Groß Kiesow;17495;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1314223;Großkmehlen;01990;Landkreis Oberspreewald-Lausitz;Brandenburg
374165;Groß Kordshagen;18442;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1389638;Groß Köris;15746;Landkreis Dahme-Spreewald;Brandenburg
1451589;Groß Krams;19230;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
966648;Groß Kreutz (Havel);14550;Landkreis Potsdam-Mittelmark;Brandenburg
535940;Großkrotzenburg;63538;Main-Kinzig-Kreis;Hessen
423149;Groß Kummerfeld;24626;Kreis Segeberg;Schleswig-Holstein
1451501;Groß Laasch;19288;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1108077;Großlangenfeld;54608;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
283613;Großlangheim;97320;Landkreis Kitzingen;Bayern
1384799;Groß Lindow;15295;Landkreis Oder-Spree;Brandenburg
1258884;Großlittgen;54534;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
2778372;Großlöbichau;07751;Saale-Holzland-Kreis;Thüringen
2400517;Großlohra;99759;Landkreis Nordhausen;Thüringen
1410896;Groß Luckow;17337;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
444329;Großmaischeid;56276;Landkreis Neuwied;Rheinland-Pfalz
1079022;Groß Meckelsen;27419;Landkreis Rotenburg (Wümme);Niedersachsen
943559;Großmehring;85098;Landkreis Eichstätt;Bayern
1419918;Groß Miltzow;17349;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
371517;Groß Mohrdorf;18445;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
2411316;Großmölsen;99198;Landkreis Sömmerda;Thüringen
1444876;Groß Molzahn;19217;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1307643;Großnaundorf;01936;Landkreis Bautzen;Sachsen
1419896;Groß Nemerow;17094;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
2410088;Großneuhausen;99625;Landkreis Sömmerda;Thüringen
422693;Großniedesheim;67259;Rhein-Pfalz-Kreis;Rheinland-Pfalz
422732;Groß Niendorf;23816;Kreis Segeberg;Schleswig-Holstein
443283;Groß Nordende;25436;Kreis Pinneberg;Schleswig-Holstein
2856445;Großobringen;99439;Landkreis Weimarer Land;Thüringen
1382927;Groß Oesingen;29393;Landkreis Gifhorn;Niedersachsen
444135;Groß Offenseth-Aspern;25355;Kreis Pinneberg;Schleswig-Holstein
422392;Großolbersdorf;09432;Erzgebirgskreis;Sachsen
534355;Großostheim;63762;Landkreis Aschaffenburg;Bayern
1467514;Groß Pampau;21493;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1289796;Groß Pankow (Prignitz);16928;Landkreis Prignitz;Brandenburg
1424301;Groß Plasten;17192;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1433747;Groß Polzin;17390;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
283733;Großpösna;04463;Landkreis Leipzig;Sachsen
1309675;Großpostwitz/O.L. - Budestecy;02692;Landkreis Bautzen;Sachsen
1275648;Großpürschütz;07751;Saale-Holzland-Kreis;Thüringen
1352952;Groß Quenstedt;38822;Landkreis Harz;Sachsen-Anhalt
1314217;Großräschen;01983;Landkreis Oberspreewald-Lausitz;Brandenburg
1157539;Groß Rheide;24872;Kreis Schleswig-Flensburg;Schleswig-Holstein
319196;Großrinderfeld;97950;Main-Tauber-Kreis;Baden-Württemberg
1996947;Groß Roge;17166;Landkreis Rostock;Mecklenburg-Vorpommern
537047;Groß-Rohrheim;68649;Kreis Bergstraße;Hessen
2321798;Großröhrsdorf;01900;Landkreis Bautzen;Sachsen
442926;Groß Rönnau;23795;Kreis Segeberg;Schleswig-Holstein
1184874;Großrosseln;66352;Regionalverband Saarbrücken;Saarland
422289;Großrückerswalde;09518;Erzgebirgskreis;Sachsen
2411296;Großrudestedt;99195;Landkreis Sömmerda;Thüringen
1469216;Groß Sarau;23627;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1322607;Groß Schacksdorf-Simmersdorf;03149;Landkreis Spree-Neiße;Brandenburg
1463078;Groß Schenkenberg;23860;Kreis Herzogtum Lauenburg;Schleswig-Holstein
415999;Großschirma;09603;Landkreis Mittelsachsen;Sachsen
418124;Großschönau;02779;Landkreis Görlitz;Sachsen
418124;Großschönau;02799;Landkreis Görlitz;Sachsen
2856994;Großschwabhausen;99441;Landkreis Weimarer Land;Thüringen
422761;Großschweidnitz;02708;Landkreis Görlitz;Sachsen
1964340;Groß Schwiesow;18276;Landkreis Rostock;Mecklenburg-Vorpommern
451705;Großseifen;56472;Westerwaldkreis;Rheinland-Pfalz
1479255;Groß Siemz;23923;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1149276;Großsolt;24991;Kreis Schleswig-Flensburg;Schleswig-Holstein
1250688;Großsteinhausen;66484;Landkreis Südwestpfalz;Rheinland-Pfalz
1504825;Groß Stieten;23972;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1427906;Groß Teetzleben;17091;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1303790;Großthiemig;04932;Landkreis Elbe-Elster;Brandenburg
1446662;Groß Twülpstedt;38464;Landkreis Helmstedt;Niedersachsen
452389;Groß-Umstadt;64823;Landkreis Darmstadt-Dieburg;Hessen
1267902;Großvargula;99958;Unstrut-Hainich-Kreis;Thüringen
548547;Groß Vollstedt;24802;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
395324;Großwallstadt;63868;Landkreis Miltenberg;Bayern
939364;Großweil;82439;Landkreis Garmisch-Partenkirchen;Bayern
415410;Großweitzschen;04720;Landkreis Mittelsachsen;Sachsen
550773;Groß Wittensee;24361;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
1979184;Groß Wokern;17166;Landkreis Rostock;Mecklenburg-Vorpommern
1310081;Großwoltersdorf;16775;Landkreis Oberhavel;Brandenburg
2029538;Groß Wüstenfelde;17168;Landkreis Rostock;Mecklenburg-Vorpommern
452394;Groß-Zimmern;64846;Landkreis Darmstadt-Dieburg;Hessen
1395343;Grothusenkoog;25836;Kreis Nordfriesland;Schleswig-Holstein
1467347;Grove;21493;Kreis Herzogtum Lauenburg;Schleswig-Holstein
949290;Groven;25774;Kreis Dithmarschen;Schleswig-Holstein
1273260;Grub;98530;Landkreis Hildburghausen;Thüringen
956863;Grub a.Forst;96271;Landkreis Coburg;Bayern
382424;Grube;23749;Kreis Ostholstein;Schleswig-Holstein
2793120;Gruibingen;73344;Landkreis Göppingen;Baden-Württemberg
1246770;Grumbach;67745;Landkreis Kusel;Rheinland-Pfalz
443864;Grünbach;08223;Vogtlandkreis;Sachsen
418613;Grünberg;35305;Landkreis Gießen;Hessen
535927;Gründau;63584;Main-Kinzig-Kreis;Hessen
1149281;Grundhof;24977;Kreis Schleswig-Flensburg;Schleswig-Holstein
2828857;Grundsheim;89613;Alb-Donau-Kreis;Baden-Württemberg
422317;Grünebach;57520;Landkreis Altenkirchen;Rheinland-Pfalz
959861;Grünenbach;88167;Landkreis Lindau;Bayern
279222;Grünendeich;21720;Landkreis Stade;Niedersachsen
1314281;Grünewald;01945;Landkreis Oberspreewald-Lausitz;Brandenburg
419005;Grünhain-Beierfeld;08344;Erzgebirgskreis;Sachsen
422307;Grünhainichen;09579;Erzgebirgskreis;Sachsen
1384848;Grünheide (Mark);15537;Landkreis Oder-Spree;Brandenburg
2808300;Grünkraut;88287;Landkreis Ravensburg;Baden-Württemberg
1334112;Grünow;17291;Landkreis Uckermark;Brandenburg
1419604;Grünow;17237;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1384833;Grunow-Dammendorf;15299;Landkreis Oder-Spree;Brandenburg
319197;Grünsfeld;97947;Main-Tauber-Kreis;Baden-Württemberg
907049;Grünstadt;67269;Landkreis Bad Dürkheim;Rheinland-Pfalz
415806;Grünwald;82031;Landkreis München;Bayern
415806;Grünwald;82064;Landkreis München;Bayern
55190;Gschwend;74417;Ostalbkreis;Baden-Württemberg
2186925;Gstadt am Chiemsee;83257;Landkreis Rosenheim;Bayern
1351322;Guben;03172;Landkreis Spree-Neiße;Brandenburg
557143;Güby;24357;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
535008;Guckheim;56459;Westerwaldkreis;Rheinland-Pfalz
537143;Gückingen;65558;Rhein-Lahn-Kreis;Rheinland-Pfalz
418220;Gudendorf;25693;Kreis Dithmarschen;Schleswig-Holstein
452195;Gudensberg;34281;Schwalm-Eder-Kreis;Hessen
444925;Guderhandviertel;21720;Landkreis Stade;Niedersachsen
1474024;Gudow;23899;Kreis Herzogtum Lauenburg;Schleswig-Holstein
2808130;Guggenhausen;88379;Landkreis Ravensburg;Baden-Württemberg
410517;Güglingen;74363;Landkreis Heilbronn;Baden-Württemberg
1322839;Guhrow;03096;Landkreis Spree-Neiße;Brandenburg
1243997;Guldental;55452;Landkreis Bad Kreuznach;Rheinland-Pfalz
1289791;Gülitz-Reetz;19348;Landkreis Prignitz;Brandenburg
415011;Güllesheim;56593;Landkreis Altenkirchen;Rheinland-Pfalz
1427895;Gültz;17089;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1427701;Gülzow;17153;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1469077;Gülzow;21483;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1959688;Gülzow-Prüzen;18276;Landkreis Rostock;Mecklenburg-Vorpommern
1248624;Gumbsheim;55597;Landkreis Alzey-Worms;Rheinland-Pfalz
173858;Gummersbach;51643;Oberbergischer Kreis;Nordrhein-Westfalen
173858;Gummersbach;51645;Oberbergischer Kreis;Nordrhein-Westfalen
173858;Gummersbach;51647;Oberbergischer Kreis;Nordrhein-Westfalen
2748749;Gumperda;07768;Saale-Holzland-Kreis;Thüringen
1289820;Gumtow;16866;Landkreis Prignitz;Brandenburg
1970196;Gundelfingen;79194;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
956778;Gundelfingen a.d.Donau;89423;Landkreis Dillingen an der Donau;Bayern
162490;Gundelsheim;96163;Landkreis Bamberg;Bayern
409714;Gundelsheim;74831;Landkreis Heilbronn;Baden-Württemberg
1075154;Gunderath;56767;Landkreis Vulkaneifel;Rheinland-Pfalz
1248790;Gundersheim;67598;Landkreis Alzey-Worms;Rheinland-Pfalz
1253977;Gundersweiler;67724;Donnersbergkreis;Rheinland-Pfalz
1248788;Gundheim;67599;Landkreis Alzey-Worms;Rheinland-Pfalz
964239;Gundremmingen;89355;Landkreis Günzburg;Bayern
1231983;Gunningen;78594;Landkreis Tuttlingen;Baden-Württemberg
2410090;Günstedt;99631;Landkreis Sömmerda;Thüringen
1239656;Guntersblum;67583;Landkreis Mainz-Bingen;Rheinland-Pfalz
181169;Güntersleben;97261;Landkreis Würzburg;Bayern
448041;Günzach;87634;Landkreis Ostallgäu;Bayern
964472;Günzburg;89312;Landkreis Günzburg;Bayern
1015096;Gunzenhausen;91710;Landkreis Weißenburg-Gunzenhausen;Bayern
1821886;Gusborn;29476;Landkreis Lüchow-Dannenberg;Niedersachsen
1257091;Gusenburg;54413;Landkreis Trier-Saarburg;Rheinland-Pfalz
1332929;Gusow-Platkow;15306;Landkreis Märkisch-Oderland;Brandenburg
1332610;Güsten;39439;Salzlandkreis;Sachsen-Anhalt
1466179;Güster;21514;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1256943;Gusterath;54317;Landkreis Trier-Saarburg;Rheinland-Pfalz
